MuvBox;;;;;;
time;acc_y;acc_y-g;(acc_y-g)^2;média accy^2;rms;Velocidade
202.234458;0.9453125;-0.047804826;0.002285301;;;0.000173476
202.235593;0.975585938;-0.017531389;0.00030735;;;-0.000190262
202.236512;0.983398438;-0.009718889;9.44568E-05;;;-0.000313098
202.237645;0.982910156;-0.01020717;0.000104186;;;-0.000423834
202.238576;0.982421875;-0.010695451;0.000114393;;;-0.000519287
202.239754;1;0.006882674;4.73712E-05;;;-0.000541318
202.240752;1.046875;0.053757674;0.002889887;;;-0.000244472
202.241867;1.030761719;0.037644392;0.0014171;;;0.000255413
202.242779;0.981933594;-0.011183733;0.000125076;;;0.000373781
202.243867;0.99609375;0.002976424;8.8591E-06;;;0.000329982
202.244852;1.014648438;0.021531111;0.000463589;;;0.000448388
202.245913;1.022949219;0.029831892;0.000889942;;;0.000715692
202.246962;0.992675781;-0.000441545;1.94962E-07;;;0.000866915
202.248002;0.995117188;0.001999861;3.99944E-06;;;0.000874864
202.249034;1.035644531;0.042527205;0.001808563;;;0.001100259
202.250081;0.94921875;-0.043898576;0.001927085;;;0.001093216
202.251131;1.013671875;0.020554549;0.000422489;;;0.000972988
202.252181;1.004394531;0.011277205;0.000127175;;;0.00113693
202.253231;0.976074219;-0.017043108;0.000290468;;;0.001107234
202.254281;1.003417969;0.010300642;0.000106103;;;0.001072509
202.255331;0.984375;-0.008742326;7.64283E-05;;;0.001080534
202.256381;1.021484375;0.028367049;0.000804689;;;0.001181607
202.257431;1.024414063;0.031296736;0.000979486;;;0.00148889
202.258481;0.98828125;-0.004836076;2.33876E-05;;;0.001625169
202.259531;1.040039063;0.046921736;0.002201649;;;0.001841921
202.260581;1.012207031;0.019089705;0.000364417;;;0.002181896
202.26164;0.974609375;-0.018507951;0.000342544;;;0.002184918
202.262684;1.035644531;0.042527205;0.001808563;;;0.002307916
202.263747;0.978027344;-0.015089983;0.000227708;;;0.002450974
202.264792;0.958984375;-0.034132951;0.001165058;;;0.002198671
202.265835;1.029785156;0.03666783;0.00134453;;;0.002211639
202.266899;1.016113281;0.022995955;0.000528814;;;0.00252302
202.267946;1.017578125;0.024460799;0.000598331;;;0.002766736
202.268998;1.030273438;0.037156111;0.001380577;;;0.003084683
202.270034;1.024414063;0.031296736;0.000979486;;;0.003432531
202.271081;0.968261719;-0.024855608;0.000617801;;;0.00346561
202.272131;1.001953125;0.008835799;7.80713E-05;;;0.003383104
202.273311;0.923339844;-0.069777483;0.004868897;;;0.003030379
202.274231;0.937011719;-0.056105608;0.003147839;;;0.002462319
202.27537;0.997558594;0.004441267;1.97249E-05;;;0.002173681
202.276331;0.951171875;-0.041945451;0.001759421;;;0.001996898
202.277381;0.96484375;-0.028273576;0.000799395;;;0.001635252
202.278431;0.944824219;-0.048293108;0.002332224;;;0.001240915
202.279481;0.938964844;-0.054152483;0.002932491;;;0.000713294
202.280531;0.911621094;-0.081496233;0.006641636;;;1.46694E-05
202.281581;0.928222656;-0.06489467;0.004211318;;;-0.00073928
202.28264;0.975585938;-0.017531389;0.00030735;;;-0.001167434
202.283684;0.954101563;-0.039015764;0.00152223;;;-0.001457002
202.284747;0.975097656;-0.01801967;0.000324709;;;-0.001754385
202.285792;0.995605469;0.002488142;6.19085E-06;;;-0.001833996
202.286835;1;0.006882674;4.73712E-05;;;-0.001786055
202.287899;0.937011719;-0.056105608;0.003147839;;;-0.002042946
202.288946;1.034667969;0.041550642;0.001726456;;;-0.002117693
202.289998;0.994628906;0.00151158;2.28487E-06;;;-0.00189549
202.291034;0.947753906;-0.04536342;0.00205784;;;-0.002118326
202.292081;0.984863281;-0.008254045;6.81293E-05;;;-0.002393681
202.293131;0.996582031;0.003464705;1.20042E-05;;;-0.002418347
202.294181;1.02734375;0.034226424;0.001171448;;;-0.002224228
202.295231;0.987792969;-0.005324358;2.83488E-05;;;-0.002075375
202.296281;1.001464844;0.008347517;6.9681E-05;;;-0.002059805
202.297371;1.043945313;0.050827986;0.002583484;;;-0.001743427
202.298385;0.967773438;-0.025343889;0.000642313;;;-0.001616677
202.299431;0.994628906;0.00151158;2.28487E-06;;;-0.001738952
202.300481;1.020019531;0.026902205;0.000723729;;;-0.001592614
202.301551;0.959472656;-0.03364467;0.001131964;;;-0.001628001
202.302594;0.994140625;0.001023299;1.04714E-06;;;-0.001794889
202.303753;1.059082031;0.065964705;0.004351342;;;-0.001414069
202.304694;0.962402344;-0.030714983;0.00094341;;;-0.00125137
202.305756;1.016601563;0.023484236;0.000551509;;;-0.001289036
202.306803;1.014160156;0.02104283;0.000442801;;;-0.001060366
202.308022;0.948730469;-0.044386858;0.001970193;;;-0.001199944
202.30891;1.025878906;0.03276158;0.001073321;;;-0.00125058
202.309946;1.061523438;0.068406111;0.004679396;;;-0.000736488
202.311125;0.971191406;-0.02192592;0.000480746;;;-0.000467693
202.31205;0.997558594;0.004441267;1.97249E-05;;;-0.000547023
202.313227;1.057128906;0.06401158;0.004097482;;;-0.000151832
202.314147;1;0.006882674;4.73712E-05;;;0.000168085
202.315332;1.034179688;0.041062361;0.001686117;;;0.000446762
202.316356;0.999023438;0.005906111;3.48821E-05;;;0.000682671
202.317297;0.970214844;-0.022902483;0.000524524;;;0.000604223
202.318458;1.016601563;0.023484236;0.000551509;;;0.000607536
202.319435;0.98046875;-0.012648576;0.000159986;;;0.000659462
202.320647;0.962890625;-0.030226701;0.000913653;;;0.000404575
202.321513;0.922363281;-0.070754045;0.005006135;;;-2.43641E-05
202.323013;0.996582031;0.003464705;1.20042E-05;;;-0.000519445
202.323754;0.995605469;0.002488142;6.19085E-06;;;-0.000497809
202.324666;0.948242188;-0.044875139;0.002013778;;;-0.000687422
202.32582;0.991210938;-0.001906389;3.63432E-06;;;-0.000952222
202.327854;1.001953125;0.008835799;7.80713E-05;;;-0.000883089
202.328136;1.020019531;0.026902205;0.000723729;;;-0.000833656
202.328855;0.979003906;-0.01411342;0.000199189;;;-0.000788554
202.330167;1.045898438;0.052781111;0.002785846;;;-0.000539713
202.331037;0.961914063;-0.031203264;0.000973644;;;-0.000447633
202.332005;0.985839844;-0.007277483;5.29618E-05;;;-0.000630341
202.333046;1;0.006882674;4.73712E-05;;;-0.000632357
202.334188;1.00390625;0.010788924;0.000116401;;;-0.00053337
202.335131;1.023925781;0.030808455;0.000949161;;;-0.000340964
202.336316;0.998046875;0.004929549;2.43004E-05;;;-0.00013324
202.337364;1.029785156;0.03666783;0.00134453;;;8.05889E-05
202.338453;0.975585938;-0.017531389;0.00030735;;;0.000182807
202.339377;0.992675781;-0.000441545;1.94962E-07;;;0.00010135
202.340546;1.026855469;0.033738142;0.001138262;;;0.000292271
202.341536;0.982910156;-0.01020717;0.000104186;;;0.000406536
202.342699;0.962890625;-0.030226701;0.000913653;;;0.00017588
202.343572;1.038574219;0.045456892;0.002066329;;;0.000241097
202.344762;1.0234375;0.030320174;0.000919313;;;0.000683404
202.345646;0.976074219;-0.017043108;0.000290468;;;0.000740973
202.346741;1.022949219;0.029831892;0.000889942;;;0.000809662
202.347777;0.942871094;-0.050246233;0.002524684;;;0.000705925
202.348792;0.959472656;-0.03364467;0.001131964;;;0.000288267
202.349835;0.969726563;-0.023390764;0.000547128;;;-3.52098E-06
202.350899;0.964355469;-0.028761858;0.000827244;;;-0.000275701
202.351946;0.937988281;-0.055129045;0.003039212;;;-0.000706526
202.352998;1.029785156;0.03666783;0.00134453;;;-0.000801787
202.354034;0.990722656;-0.00239467;5.73445E-06;;;-0.000627625
202.355254;1.049804688;0.056687361;0.003213457;;;-0.000302732
202.356341;1.051757813;0.058640486;0.003438707;;;0.000312165
202.357205;0.991210938;-0.001906389;3.63432E-06;;;0.0005526
202.358231;1.052246094;0.059128767;0.003496211;;;0.000840573
202.359281;1.061523438;0.068406111;0.004679396;;;0.00149741
202.360331;1.01171875;0.018601424;0.000346013;;;0.00194552
202.361381;0.979980469;-0.013136858;0.000172577;;;0.001973664
202.362431;0.99609375;0.002976424;8.8591E-06;;;0.001921335
202.363481;1.046386719;0.053269392;0.002837628;;;0.002211015
202.364531;0.988769531;-0.004347795;1.89033E-05;;;0.002462974
202.365581;0.975097656;-0.01801967;0.000324709;;;0.002347776
202.36664;1.0546875;0.061570174;0.003790886;;;0.002573994
202.367684;1.014160156;0.02104283;0.000442801;;;0.002997041
202.368747;0.952148438;-0.040968889;0.00167845;;;0.002893146
202.369792;1.038085938;0.044968611;0.002022176;;;0.002913647
202.370835;0.979003906;-0.01411342;0.000199189;;;0.0030715
202.371899;0.992675781;-0.000441545;1.94962E-07;;;0.002995539
202.372947;1.001953125;0.008835799;7.80713E-05;;;0.003038689
202.373998;0.994628906;0.00151158;2.28487E-06;;;0.003092031
202.375034;1.045410156;0.05229283;0.00273454;;;0.003365442
202.376081;1.012695313;0.019577986;0.000383298;;;0.003734538
202.377131;0.994140625;0.001023299;1.04714E-06;;;0.003840639
202.378181;1.028320313;0.035202986;0.00123925;;;0.004027214
202.379231;0.991699219;-0.001418108;2.01103E-06;;;0.004201214
202.380281;1.002441406;0.00932408;8.69385E-05;;;0.004241932
202.381331;1.008300781;0.015183455;0.000230537;;;0.004368152
202.382381;0.979980469;-0.013136858;0.000172577;;;0.004378692
202.383431;0.990722656;-0.00239467;5.73445E-06;;;0.004298701
202.384481;1.03515625;0.042038924;0.001767271;;;0.004502879
202.385531;1.001953125;0.008835799;7.80713E-05;;;0.004764897
202.386581;1.03515625;0.042038924;0.001767271;;;0.005026914
202.38764;1.036132813;0.043015486;0.001850332;;;0.00546872
202.388684;0.934082031;-0.059035295;0.003485166;;;0.005386686
202.389747;0.965820313;-0.027297014;0.000745127;;;0.004936548
202.390792;0.955566406;-0.03755092;0.001410072;;;0.004604155
202.391836;0.885253906;-0.10786342;0.011634517;;;0.003859514
202.392899;0.950195313;-0.042922014;0.001842299;;;0.003073317
202.393946;0.969726563;-0.023390764;0.000547128;;;0.002732765
202.394998;0.939941406;-0.05317592;0.002827678;;;0.002337677
202.396034;0.986328125;-0.006789201;4.60933E-05;;;0.002032959
202.397081;0.958007813;-0.035109514;0.001232678;;;0.001817787
202.398131;0.911621094;-0.081496233;0.006641636;;;0.001217238
202.399181;0.953125;-0.039992326;0.001599386;;;0.000591542
202.400231;0.94921875;-0.043898576;0.001927085;;;0.000159482
202.401281;0.970214844;-0.022902483;0.000524524;;;-0.00018456
202.402331;0.998046875;0.004929549;2.43004E-05;;;-0.000277125
202.403381;0.963378906;-0.02973842;0.000884374;;;-0.000404897
202.404431;1.01953125;0.026413924;0.000697695;;;-0.000422019
202.405481;1.004394531;0.011277205;0.000127175;;;-0.0002279
202.406924;0.935546875;-0.057570451;0.003314357;;;-0.00055556
202.407681;1.037109375;0.043992049;0.0019353;;;-0.000605977
202.40864;0.972167969;-0.020949358;0.000438876;;;-0.000497587
202.409684;0.962402344;-0.030714983;0.00094341;;;-0.000762151
202.410754;1.010742188;0.017624861;0.000310636;;;-0.000830852
202.411796;0.982421875;-0.010695451;0.000114393;;;-0.000795436
202.412846;0.989746094;-0.003371233;1.13652E-05;;;-0.000867883
202.4139;0.986816406;-0.00630092;3.97016E-05;;;-0.000917887
202.414946;1;0.006882674;4.73712E-05;;;-0.000914902
202.41613;1.02734375;0.034226424;0.001171448;;;-0.00067616
202.417066;0.975585938;-0.017531389;0.00030735;;;-0.000599512
202.418081;1.03515625;0.042038924;0.001767271;;;-0.000477499
202.419131;0.995605469;0.002488142;6.19085E-06;;;-0.000248174
202.42031;0.973632813;-0.019484514;0.000379646;;;-0.000346464
202.421334;1.044921875;0.051804549;0.002683711;;;-0.000184129
202.422297;1.012207031;0.019089705;0.000364417;;;0.000150741
202.423429;0.94921875;-0.043898576;0.001927085;;;1.29907E-05
202.42453;1.012695313;0.019577986;0.000383298;;;-0.00011835
202.42563;1.03125;0.038132674;0.001454101;;;0.000193027
202.426501;0.986816406;-0.00630092;3.97016E-05;;;0.000329021
202.427657;1.014648438;0.021531111;0.000463589;;;0.000415379
202.428723;1.019042969;0.025925642;0.000672139;;;0.000663517
202.42965;0.979492188;-0.013625139;0.000185644;;;0.000719447
202.430775;1.053710938;0.060593611;0.003671586;;;0.000978625
202.431814;1.016601563;0.023484236;0.000551509;;;0.00140711
202.432941;0.983886719;-0.009230608;8.52041E-05;;;0.001485903
202.433856;1.014648438;0.021531111;0.000463589;;;0.001541109
202.435241;1.01171875;0.018601424;0.000346013;;;0.001813746
202.435958;0.98046875;-0.012648576;0.000159986;;;0.001834682
202.437017;0.956054688;-0.037062639;0.001373639;;;0.001576462
202.438304;0.9921875;-0.000929826;8.64577E-07;;;0.001336626
202.439144;0.920410156;-0.07270717;0.005286333;;;0.001033227
202.440335;0.940429688;-0.052687639;0.002775987;;;0.000300688
202.441299;0.971679688;-0.021437639;0.000459572;;;-4.98071E-05
202.442247;0.953125;-0.039992326;0.001599386;;;-0.000335453
202.443617;0.961914063;-0.031203264;0.000973644;;;-0.000813876
202.444422;1.018066406;0.02494908;0.000622457;;;-0.000838571
202.445551;0.978515625;-0.014601701;0.00021321;;;-0.00078127
202.446459;0.916992188;-0.076125139;0.005795037;;;-0.001185344
202.44756;1.029296875;0.036179549;0.00130896;;;-0.001401066
202.448547;1.00390625;0.010788924;0.000116401;;;-0.001173681
202.449621;0.944824219;-0.048293108;0.002332224;;;-0.001371252
202.45064;0.997558594;0.004441267;1.97249E-05;;;-0.001590432
202.451684;1.026855469;0.033738142;0.001138262;;;-0.001394922
202.452747;1.026367188;0.033249861;0.001105553;;;-0.001045645
202.454047;0.9921875;-0.000929826;8.64577E-07;;;-0.000839557
202.454839;0.989746094;-0.003371233;1.13652E-05;;;-0.000856265
202.455899;1.017578125;0.024460799;0.000598331;;;-0.000746614
202.456946;0.974609375;-0.018507951;0.000342544;;;-0.000716043
202.457997;0.983398438;-0.009718889;9.44568E-05;;;-0.000861557
202.459034;1.01953125;0.026413924;0.000697695;;;-0.000776638
202.460081;0.97265625;-0.020461076;0.000418656;;;-0.000746067
